36.6048088074	1148.45117188	-0.644832968712
36.6440048218	1148.86682129	-0.64454048872
36.6822814941	1149.27294922	-0.644249260426
36.7199783325	1149.68908691	-0.643954336643
36.7366638184	1150.00170898	-0.64381724596
36.7392845154	1150.30505371	-0.643791854382
36.7246322632	1150.61206055	-0.64390707016
36.6791915894	1151.08911133	-0.644306063652
36.6357345581	1151.48962402	-0.644731342793
36.5594558716	1152.07763672	-0.645431697369
36.5173225403	1152.38171387	-0.645762085915
36.4385986328	1152.875	-0.646241724491
36.3529167175	1153.25378418	-0.64669328928
36.1694793701	1153.80932617	-0.647657752037
35.9474258423	1154.34008789	-0.648973405361
35.710269928	1154.86694336	-0.650581181049
35.5408477783	1155.22607422	-0.651766061783
35.3735847473	1155.57702637	-0.652863502502
35.2402191162	1155.8560791	-0.653627753258
35.0674285889	1156.20751953	-0.654411911964
34.8193893433	1156.64001465	-0.655294716358
34.5472640991	1157.02416992	-0.655921280384
34.302154541	1157.31445312	-0.656187176704
34.0567588806	1157.59838867	-0.655881881714
33.7995376587	1157.88293457	-0.655077576637
33.5214500427	1158.18103027	-0.653705298901
33.2683486938	1158.44946289	-0.652205228806
32.9968338013	1158.7277832	-0.650698363781
32.7055206299	1158.99194336	-0.649593710899
32.4153060913	1159.23022461	-0.649048507214
32.120891571	1159.47180176	-0.648899614811
31.8190288544	1159.71337891	-0.649135708809
31.5068416595	1159.95861816	-0.649598002434
31.0476512909	1160.31762695	-0.650439023972
30.5797691345	1160.66894531	-0.651476204395
30.0937004089	1160.99084473	-0.652626752853
29.8427333832	1161.15625	-0.653166234493
29.4370861053	1161.41906738	-0.654138147831
29.1065940857	1161.63134766	-0.655153751373
28.7713470459	1161.84594727	-0.656571626663
28.4372959137	1162.05993652	-0.658232569695
28.0952320099	1162.27905273	-0.660085260868
27.7486534119	1162.50097656	-0.662051260471
27.4077301025	1162.71923828	-0.663899540901
27.1465320587	1162.88647461	-0.665216326714
26.8026256561	1163.10656738	-0.666723847389
26.434835434	1163.34204102	-0.667953968048
25.9628124237	1163.64440918	-0.6689696908
25.505399704	1163.9375	-0.669477522373
